FID,OID_1,lon,lat,time,content,tags,FID_1,BoroCode,BoroName,CountyFIPS,NTACode,NTAName,Shape_Leng,Shape_Area
"1,766",171,-73.993262999999999,40.752827000000003,Sun Nov 09 02:51:58 +0000 2014,"New York got me feeling a whole new way! #bigthingshappening #january1st @ New York City, New York http://t.co/3OpowixtQi","['bigthingshappening', 'january1st']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,767",215,-73.996688000000006,40.753622999999997,Sun Nov 09 02:53:00 +0000 2014,"If toy story 4 is actually gonna be a thing, and comes out in 2017 (graduating year) it will literally be childhood. ðŸ™Œ yas",[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,768",250,-73.996467999999993,40.744123000000002,Sun Nov 09 03:07:27 +0000 2014,Waiting for the show to start @JoKoy #NYComedyFestival @ Gotham Comedy Club http://t.co/obY30DVKAn,['NYComedyFestival'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,769",256,-74.002262999999999,40.745514999999997,Sun Nov 09 03:05:24 +0000 2014,"First time...lets see! (@ Fonda Chelsea in New York, NY) http://t.co/uGJw8m57RF",[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,770",259,-74.004255999999998,40.750616999999998,Sun Nov 09 03:07:29 +0000 2014,Happy birthday @jasminechong!b #birthday #asiangirls #theheath #nyc @ The Heath http://t.co/VOnnB7bnEd,"['birthday', 'asiangirls', 'theheath', 'nyc']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,771",271,-73.987041000000005,40.744298000000001,Sun Nov 09 03:04:19 +0000 2014,Often. Reduces stress. @ Museum of Sex http://t.co/2rsE22UhOV,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,772",279,-73.993562999999995,40.744827999999998,Sun Nov 09 03:13:20 +0000 2014,If @MNUnitedFC don't protest this result id be shocked.,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,773",297,-73.994973999999999,40.746288000000000,Sun Nov 09 03:08:42 +0000 2014,@koenigzzz YAY!!!! i'll keep you posted on further deets if we get enough people involved :),[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,774",300,-73.994260999999995,40.736604999999997,Sun Nov 09 03:12:21 +0000 2014,@megaroo @NYFOL lucky! It closed early and I missed it :(,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,775",302,-73.996618999999995,40.744512000000000,Sun Nov 09 03:11:17 +0000 2014,"I'm at @DoughnutPlantNy in New York, NY https://t.co/VTDuDfywt1",[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,776",327,-73.989177999999995,40.743112000000004,Sun Nov 09 03:15:58 +0000 2014,#Coronaboxing @ 40/40 Club http://t.co/bGC4bx2bFr,['Coronaboxing'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,777",366,-74.002114000000006,40.740509000000003,Sun Nov 09 03:27:33 +0000 2014,"Going back home, BronxðŸš‡ðŸ—½ðŸ˜„ðŸ‘‹ @ MTA Subway (A/C/E/L Trains) - 14th Street &amp; 8th Avenue http://t.co/IQfywZMI8s",[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,778",373,-73.994986999999995,40.746298000000003,Sun Nov 09 03:28:01 +0000 2014,@ezra_baenig i'll probably need to mail you the information,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,779",392,-74.003309999999999,40.742393999999997,Sun Nov 09 03:31:39 +0000 2014,"I'm at PH-D at Dream Downtown - @phdrooftopny in New York, NY https://t.co/ceC9pvJRd8",[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,780",416,-73.988767999999993,40.738011999999998,Sun Nov 09 03:29:36 +0000 2014,"I'm at Craft in New York, NY https://t.co/RJzbFf1Eok",[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,781",429,-73.993846000000005,40.754468000000003,Sun Nov 09 03:36:17 +0000 2014,"Guy sitting next to me on the subway doing cocaine: standard

His girlfriend yelling at him for doing it: hilarious 

#NYC",['NYC'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,782",448,-73.993567999999996,40.744804999999999,Sun Nov 09 03:38:55 +0000 2014,Guess who's a @NYCosmos season ticket holder?! Can't wait to see my Raul!!! #RaulistaDePorVida #VamosCosmos http://t.co/9yhngxTymW,"['RaulistaDePorVida', 'VamosCosmos']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,783",462,-73.985696000000004,40.741202000000001,Sun Nov 09 03:40:59 +0000 2014,Chopin aliciamariegibson @ ALICIA'S SLAM PALACE http://t.co/8cz346c58y,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,784",485,-74.005263999999997,40.746231000000002,Sun Nov 09 03:44:35 +0000 2014,Zonked by art!,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,785",504,-73.992200999999994,40.742567000000001,Sun Nov 09 03:46:10 +0000 2014,"Why are random people that I don't follow, not being retweeted by people I do follow, showing up on my timeline?
Like I DONT FUCK WITH YOOUU",[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,786",505,-73.989964999999998,40.742617000000003,Sun Nov 09 03:53:53 +0000 2014,"@NutritionSchool Oh we were bad, we were very bad! #IINLive @ Eataly - La Piazza http://t.co/KC62mMWAIr",['IINLive'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,787",537,-74.000867999999997,40.748201000000002,Sun Nov 09 03:55:58 +0000 2014,U can guarantee I'm not leavin the city tonight without a slice a hot pretzel or a dirty water dog.. Or all 3,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,788",582,-73.988545999999999,40.744571999999998,Sun Nov 09 04:02:11 +0000 2014,W/ @ladii_veex3 and chloeandlucifer listening to really smooth jazz....I definitely need to look intoâ€¦ http://t.co/G8Gb1QAHCj,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,789",583,-73.993527000000000,40.744857000000003,Sun Nov 09 04:02:12 +0000 2014,Remain calm. We've been knocking on the door. #rallytorepeat,['rallytorepeat'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,790",751,-74.000614999999996,40.740783999999998,Sun Nov 09 04:35:52 +0000 2014,""Thanks Mr. Jackman is was nice meeting HUGH"" http://t.co/GCwsKVfXJT,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,791",761,-74.001587999999998,40.739410999999997,Sun Nov 09 04:37:55 +0000 2014,"I'm at Wood and Ale's in New York, NY https://t.co/sZpoXzsUhR",[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,792",774,-73.993863000000005,40.737884999999999,Sun Nov 09 04:39:28 +0000 2014,Everything in nyc has Ebola,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,793",837,-73.992203000000003,40.742592000000002,Sun Nov 09 04:55:31 +0000 2014,"Gone by nsync.
Forever makin niggas eyes water.",[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,794",855,-74.001953999999998,40.745449999999998,Sun Nov 09 04:55:34 +0000 2014,The best @fkatwigs ðŸ”¥ðŸ’•âœ¨ @ Terminal 5 http://t.co/iAfKW4BIMy,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,795",896,-74.006995000000003,40.747762999999999,Sun Nov 09 05:05:59 +0000 2014,#jeremydeprez great exhibit. @ Zach Feuer http://t.co/dAeorMPBhA,['jeremydeprez'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,796",973,-73.987384000000006,40.744070999999998,Sun Nov 09 05:20:01 +0000 2014,"I'm at @MuseumofSex in New York, NY https://t.co/4iq494mdZB",[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,797","1,040",-74.003052999999994,40.752696999999998,Sun Nov 09 05:33:55 +0000 2014,Russell Simmons - I'll be meeting that guy and Shelton Jackson.. I'm Kinda excited - Dec 17 ðŸ™ŒðŸ’¯ðŸ™ #Blessed,['Blessed'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,798","1,048",-74.003017999999997,40.752707000000001,Sun Nov 09 05:34:58 +0000 2014,Shouts out to @BorisKodjoe ðŸ™ŒðŸ™ŒðŸ™ŒðŸ’¯ its was cool talking to you again!!!,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,799","1,096",-74.002370999999997,40.749913999999997,Sun Nov 09 05:44:46 +0000 2014,Mientras tu dices ""no puedo""... Yo lo logro ðŸ’ª,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,800","1,109",-73.995084000000006,40.738509000000001,Sun Nov 09 05:45:48 +0000 2014,Epic insane dinner tnite! Part 1! @bluehillfarm http://t.co/rCBGPlfJXr,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,801","1,119",-73.988071000000005,40.741928000000001,Sun Nov 09 05:45:17 +0000 2014,EMP ðŸ™Œ Happy Birthday Sam! samc07 @ Eleven Madison Park http://t.co/X503mnMkc5,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,802","1,161",-73.994260999999995,40.737014000000002,Tue Nov 11 14:47:13 +0000 2014,I don't smoke anymore but NYC is one step closer to legalization and the day it is legalized I will go bananas!!!!,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,803","1,226",-74.000082000000006,40.750115999999998,Tue Nov 11 15:05:55 +0000 2014,Shopping at @eddiebauer #liveyouradventure #EB427,"['liveyouradventure', 'EB427']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,804","1,228",-73.988849999999999,40.739144000000003,Tue Nov 11 15:04:53 +0000 2014,""you're so lucky you have designer in your title. you can wear Nikes to a meeting"",[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,805","1,232",-73.997420000000005,40.742109999999997,Tue Nov 11 15:07:26 +0000 2014,Fragrant apples welcome you as you enter @DavidBouley  restaurant. A signature greeting for over 20 yrs #Gourmet #NYC http://t.co/85cBiYwxl1,"['Gourmet', 'NYC']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,806","1,246",-74.006207000000003,40.753470999999998,Tue Nov 11 15:08:31 +0000 2014,It's a great day for @Quirky &amp; @generalelectric! @bethcomstock &amp; @benkaufman talk #connectedhome and @winkapp. Big announcements!,['connectedhome'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,807","1,281",-73.988477000000003,40.739248000000003,Tue Nov 11 15:20:54 +0000 2014,Former Cisco Invicta Sales Chief Lands At Enterprise Mobile Startup Lua - Page: 1 | CRN http://t.co/AV0QXdrV9v,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,808","1,283",-73.994403000000005,40.741036999999999,Tue Nov 11 15:19:50 +0000 2014,In the war room #design #infornyc #development #igers #newyork #ilovemyjob #chelsea #collaboration @â€¦ http://t.co/AWx8lGYE7k,"['design', 'infornyc', 'development', 'igers', 'newyork', 'ilovemyjob', 'chelsea', 'collaboration']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,809","1,286",-73.988524999999996,40.745023000000003,Tue Nov 11 15:20:53 +0000 2014,It here @JODYHiGHROLLER  ðŸ‘ŸðŸ‘žðŸ‘ŸðŸ‘ŸðŸ‘ŸðŸ‘ž #tiptoe https://t.co/3HIRUgOOHv,['tiptoe'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,810","1,293",-73.998712999999995,40.751379000000000,Tue Nov 11 15:25:33 +0000 2014,Sam Smith on my way to work ðŸ’†ðŸŽ¶ðŸ’•,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,811","1,312",-74.009446999999994,40.746496999999998,Tue Nov 11 15:29:09 +0000 2014,"#Clerical #Job in #NewYork, NY: Dynamic Receptionist for Ad... at Kelly Services http://t.co/oiC9s3gz3W #KellyJobs #KellyServices","['Clerical', 'Job', 'NewYork', 'KellyJobs', 'KellyServices']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,812","1,345",-73.994872000000001,40.746164000000000,Tue Nov 11 15:40:01 +0000 2014,@ColegroveKyle @BrosConfessions oh ðŸ˜’ðŸ˜’,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,813","1,392",-74.003249999999994,40.754623000000002,Tue Nov 11 15:49:53 +0000 2014,So it happened people. I woke up Blair Waldorf today and I'm never leaving Manhattan. xoxo,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,814","1,394",-74.004053999999996,40.741801000000002,Tue Nov 11 15:54:03 +0000 2014,@TrumpChevy @MrBruCru21 lmao! Tell me that wasn't a game changer though!,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,815","1,412",-73.994304000000000,40.754119000000003,Tue Nov 11 15:59:43 +0000 2014,Another one from our recent Tech project. http://t.co/URz0Cw57Nm,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,816","1,415",-73.987094999999997,40.744171000000001,Tue Nov 11 15:57:39 +0000 2014,"I'm not looking forward to traveling,  but I am looking forward to being home. #love",['love'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,817","1,447",-73.987821999999994,40.743617000000000,Tue Nov 11 16:06:08 +0000 2014,#respect #usa #veteransday2014 @ New York City's Veteran's Day Parade http://t.co/wLHx7ZSFED,"['respect', 'usa', 'veteransday2014']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,818","1,450",-73.995624000000007,40.738999999999997,Tue Nov 11 16:08:15 +0000 2014,#trashman @ 14 st Manhatthan NY http://t.co/5hk9fXBhci,['trashman'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,819","1,461",-73.993622000000002,40.745618000000000,Tue Nov 11 16:11:23 +0000 2014,"Kicking off #Atwood75, the best birthday celebration ever, at the @BuzzFeedBooks office!",['Atwood75'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,820","1,478",-73.992959999999997,40.742981999999998,Tue Nov 11 16:15:59 +0000 2014,â€œ@OlayUS: #RuinA90sBand Not Counting Crow's Feet. ðŸ˜‰â€ Nice job @OlayUS ðŸ˜Š,['RuinA90sBand'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,821","1,489",-74.005009000000001,40.744132000000000,Tue Nov 11 16:23:49 +0000 2014,woke up like 'damn girl you r a looser',[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,822","1,529",-73.995738000000003,40.738692000000000,Tue Nov 11 16:32:05 +0000 2014,@ovidioLuisxo IM scaaaaared last time u sneezed too hard you broke a hip ðŸ˜‚ðŸ˜­ðŸ˜­ðŸ˜­â€¼ï¸ ILY,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,823","1,548",-73.990015999999997,40.740637999999997,Tue Nov 11 16:38:49 +0000 2014,A group of Afghanistan &amp; Iraq vets before the parade. Humbling just to be in their presence. #ThankAVet ðŸ‘ http://t.co/ZM5eO4Xu2E,['ThankAVet'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,824","1,558",-73.988073999999997,40.743077000000000,Tue Nov 11 16:37:45 +0000 2014,Congrats to nymets pitcher Jacob DeGrom on being named NL Rookie of the Year! #veteransday #nyc @â€¦ http://t.co/6sDmrIjdGz,"['veteransday', 'nyc']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,825","1,575",-74.004661999999996,40.741849999999999,Tue Nov 11 16:46:04 +0000 2014,@MrBruCru21 @TrumpChevy ðŸ˜‚ðŸ˜‚ðŸ˜‚im on it!! I'm at work making prototypes!!,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,826","1,579",-74.005173999999997,40.752023999999999,Tue Nov 11 16:41:57 +0000 2014,Because Robot Butlers are awkward.  #connectedhome quirky generalelectric thewinkapp @ Quirky http://t.co/GiGx6xyGkD,['connectedhome'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,827","1,590",-73.992750000000001,40.737273999999999,Tue Nov 11 16:49:12 +0000 2014,NYC Sunset !!! No filter !!! ðŸ—½ðŸ—½ðŸ—½ðŸŒ„ðŸŒ„ðŸŒ„ @ New York City - 5 Th Avenue http://t.co/KbQP9hkfd7,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,828","1,593",-73.986957000000004,40.742486999999997,Tue Nov 11 16:51:47 +0000 2014,#VeteransDayParade #colorsergeant #colorguard #Manhattan @ Madison Square Park http://t.co/4ZuB8N8pRQ,"['VeteransDayParade', 'colorsergeant', 'colorguard', 'Manhattan']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,829","1,601",-73.994803000000005,40.745144000000003,Tue Nov 11 16:54:22 +0000 2014,I'm such an asshole for sticking up for my friend :),[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,830","1,602",-73.992320000000007,40.740831999999997,Tue Nov 11 16:53:17 +0000 2014,sweaty pulse w @karaliotta - my inner thighs are gelatin now. + cricket ðŸ˜± #KKdouble #raisethebarre (@ Flybarre) https://t.co/A4JwclsIvh,"['KKdouble', 'raisethebarre']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,831","1,610",-73.994403000000005,40.741036999999999,Tue Nov 11 16:52:48 +0000 2014,Making the cut #design #lovemyjob #infornyc #igers #words #thinktank #collaboration @ Hook &amp; Loop http://t.co/z8816FHiqM,"['design', 'lovemyjob', 'infornyc', 'igers', 'words', 'thinktank', 'collaboration']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,832","1,615",-73.990736999999996,40.736505999999999,Tue Nov 11 16:53:19 +0000 2014,Introducing the groovy as ever HM6 Space Pirate in titanium from @mbandf @ Coffee Shop http://t.co/K2oAsomJmY,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,833","1,625",-73.998296999999994,40.740853999999999,Tue Nov 11 17:02:08 +0000 2014,Right after I call you an asshole you tweet that HAHAHAHAHA but so not about me dude :),[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,834","1,627",-73.989722000000000,40.741110999999997,Tue Nov 11 17:05:45 +0000 2014,Eyes on the ground - Journals of War by Cindy Kane #VeteransDay memorials in #newyorkcity @ Flatironâ€¦ http://t.co/zS1vRxY9g9,"['VeteransDay', 'newyorkcity']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,835","1,629",-73.994260999999995,40.736606000000002,Tue Nov 11 17:04:09 +0000 2014,When did it become OK to call World War I ""World War 1"" or ""WW1""? Roman numerals add gravitas and respect for the dead. Seriously people.,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,836","1,641",-74.001626999999999,40.741176000000003,Tue Nov 11 17:07:19 +0000 2014,@cmichaelflinn dude no you've just been an asshole to everyone this whole trip and I was the first one to say something lol,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,837","1,648",-73.993233000000004,40.753822999999997,Tue Nov 11 17:10:54 +0000 2014,Shout out to all the PoC who fought for a country that continuously degrades us as ""second class citizens""/ aliens/ non Americans etc etc.,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,838","1,674",-73.985214999999997,40.742168999999997,Tue Nov 11 17:21:49 +0000 2014,This lady in out hotel beamed at me like I'm a prince when I selected the top floor in the elevator. I was just going up there for a nose.,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,839","1,693",-73.996190999999996,40.738227999999999,Tue Nov 11 17:25:25 +0000 2014,BABA-licious,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,840","1,734",-73.987027999999995,40.744025000000001,Tue Nov 11 17:41:29 +0000 2014,The Gunny has come to visit as we wait to walk. #marines ##semperfi #VetsRising #veteran #usmc @â€¦ http://t.co/GQxh7xGVYg,"['marines', 'semperfi', 'VetsRising', 'veteran', 'usmc']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,841","1,753",-73.993476999999999,40.752901999999999,Tue Nov 11 17:46:40 +0000 2014,"Putain, je pensais que t'Ã©tais en plastique, mais enfaite t'es en taule #Nabilla",['Nabilla'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,842","1,756",-73.991031000000007,40.745330000000003,Tue Nov 11 17:44:34 +0000 2014,@ksofiapatricia thanks love ðŸ’—,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,843","1,794",-74.006032000000005,40.749560000000002,Tue Nov 11 17:53:24 +0000 2014,I HATE DEATH #TakashiMurakami @ Gagosian Gallery http://t.co/EBGFNtew7P,['TakashiMurakami'],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,844","1,805",-74.006032000000005,40.749560000000002,Tue Nov 11 17:56:30 +0000 2014,Murakami. Gagosian. @ Gagosian Gallery http://t.co/2vqMubegf7,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,845","1,807",-73.985805999999997,40.743766000000001,Tue Nov 11 17:54:24 +0000 2014,Puleeze RT:â€œ@TIME: Food giant that owns Hellmann's brand of Real Mayonnaise files lawsuit against startup condiment  http://t.co/w6HZVhEaEhâ€,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,846","1,827",-73.992217999999994,40.736941000000002,Tue Nov 11 18:01:11 +0000 2014,I seriously have not learned anything in this class.,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,847","1,850",-74.001870999999994,40.760393000000001,Tue Nov 11 18:08:25 +0000 2014,"$80 @IKEAUSA drawers. $280 to assembly them. #shootme #thinklikeaproton ??? #nyciminlovewu ??? #NOT 
#tooblessedtobestressed","['shootme', 'thinklikeaproton', 'nyciminlovewu', 'NOT', 'tooblessedtobestressed']",193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
"1,848","1,851",-73.994260999999995,40.737014000000002,Tue Nov 11 18:14:08 +0000 2014,@FaithLauter ðŸ‘©ðŸ”«,[],193,1,Manhattan,061,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,"45,453.591266600000000","37,028,900.767800003000000"
